"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 04 05:51:28 GMT 2022","Mon Jul 04 05:51:28 GMT 2022","259","","Multi-Tab - Display","","Multi-Tab - Display","Display_001 - Verify multi-tab display correctly if the number of tabs greater than 1","Display_001 - Verify multi-tab display correctly if the number of tabs greater than 1",""
"broken","Mon Jul 04 05:51:17 GMT 2022","Mon Jul 04 05:51:28 GMT 2022","10730","","Multi-Tab - Display","","Multi-Tab - Display","""before all"" hook for Multi-Tab - Display","""before all"" hook for Multi-Tab - Display",""
